@relation boilerplate

@attribute Length numeric
@attribute PageProp numeric
@attribute PercText numeric
@attribute PercDiv numeric
@attribute DocMarkupProp numeric
@attribute MarkupProp numeric
@attribute PunctProp numeric
@attribute LetterProp numeric
@attribute NumberProp numeric
@attribute TagProp numeric
@attribute EmailProp numeric
@attribute UriProp numeric
@attribute HashProp numeric
@attribute YearProp numeric
@attribute AnchorProp numeric
@attribute UpperProp numeric
@attribute SentBogus numeric
@attribute SentLength numeric
@attribute SentCount numeric
@attribute Copy numeric
@attribute EndsPunct numeric
@attribute DtXhtml numeric
@attribute DtHtml4 numeric
@attribute DtHtml5 numeric
@attribute ContArticle numeric
@attribute ContSection numeric
@attribute ContDiv numeric
@attribute ContP numeric
@attribute ContH numeric
@attribute ContBlock numeric
@attribute ContTd numeric
@attribute ContLi numeric
@attribute ContClose numeric
@attribute OpenProp numeric
@attribute SkippedDivs numeric
@attribute Window1 numeric
@attribute Window2 numeric
@attribute Boiler {B,T}

@data
0.003,0.000562,0.9736,0.965517,0.130577,0.938776,0,1.333333,0,0,0,0,0,0,0.333333,0.25,1,0.03,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.658898,0.730369,B
0.005,0.000871,0.450096,0.075377,0.12121,0.952381,0,1.2,0,0,0,0,0,0,0.2,0.166667,1,0.05,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.942887,0.945121,B
0.237,0.023405,0.572684,0.581395,0.336032,0.347107,0.080169,0.914692,0,0,0,0.004739,0,0,0.004739,0.072539,0,0.79,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.625,0.05,0.33922,0.362475,B
0.001,0.000238,0.238469,0.189655,0.078333,0.991667,0,0,2,0,0,0,0,0,1,0,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.991655,0.928326,B
0.008,0.001001,0.854318,0.794118,0.121475,0.884058,0,1.142857,0,0,0,0,0,0,0.142857,0.125,1,0.08,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.363636,0.1,0.797373,0.665421,B
0.001,0.000305,0.520719,0.555556,0.073967,0.8,0,0,1,0,0,0,0,0,0,0,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.811111,0.686667,B
0.079,0.008891,0.373213,0.64045,0.204927,0.22549,0.050633,0.942029,0,0,0,0,0,0,0,0.092308,1,0.79,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.333333,0.1,0.361146,0.383047,T
0.034,0.012879,0.358333,0.513513,0.114693,0.819149,0.029412,0.793104,0.206897,0,0,0,0,0.034483,0,0.130435,0,0.34,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.636364,0.05,0.812952,0.711212,T
0.028,0.004386,0.691103,0.57047,0.059297,0.674419,0,1.035714,0,0,0,0,0,0,0.035714,0.034483,1,0.28,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.555556,0.15,0.739605,0.727801,B
0.006,0.000197,0.985185,0.929648,0.124909,0.941177,0,1.2,0,0,0,0,0,0,0.2,0.166667,1,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.90107,0.896321,B
0.021,0.002788,0.219995,0.30855,0.057014,0.860927,0.047619,1,0,0,0,0,0,0,0.052632,0.105263,1,0.21,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.545455,0.15,0.85191,0.868832,B
0.014,0.001217,0.703755,0.767442,0.23703,0.829268,0,1.076923,0,0,0,0,0,0,0.076923,0.142857,1,0.14,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.834036,0.857014,B
0.177,0.042083,0.372088,0.827586,0.078333,0.115,0.016949,0.980133,0.006623,0,0,0,0,0,0,0.067568,0,0.59,0.3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.111188,0.15207,T
0.065,0.00604,0.95289,0.947712,0.07994,0.807692,0.030769,0.933333,0,0,0,0,0,0,0.083333,0.107143,1,0.65,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,1,0.812783,0.523424,B
0.036,0.014688,0.234598,0.260274,0.075179,0.217391,0.027778,1,0,0,0,0,0,0,0.060606,0.090909,1,0.36,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.571429,0.45,0.239972,0.223516,B
0.186,0.014355,0.135911,0.032258,0.295,0.041237,0.021505,0.981928,0,0,0,0,0,0,0,0.03681,0,1,0.1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.077156,0.090452,T
0.011,0.003546,0.863636,0.6875,0.145668,0.885417,0,0.7,0.4,0,0,0,0,0.1,0.1,0.142857,1,0.11,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.885528,0.893974,B
0.002,0.000201,0.175158,0.021021,0.068524,0.987879,0.5,1,0,0,0,0,0,0,0,1,1,0.02,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0.05,0.950898,0.948549,B
0.012,0.004205,0.84513,0.652174,0.082915,0.846154,0,1.090909,0,0,0,0,0,0,0.090909,0.166667,1,0.12,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.640725,0.76397,B
0.024,0.001521,0.994171,0.971154,0.142219,0.862069,0,1,0.045455,0,0,0,0,0,0.045455,0.181818,1,0.24,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.789264,0.79821,B
0.011,0.000235,0.963183,0.742331,0.372639,0.894231,0,1.1,0,0,0,0,0,0,0.1,0.181818,1,0.11,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4,0,0.875793,0.869967,B
0.022,0.006625,0.875941,0.52381,0.229351,0.777778,0,1.047619,0,0,0,0,0,0,0.095238,0.090909,1,0.22,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.571429,0.05,0.564538,0.547484,B
0.038,0.006647,0.742522,0.314286,0.126125,0.791209,0.026316,1,0,0,0,0,0,0,0.029412,0.088235,1,0.38,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.79356,0.783715,B
0.007,0.000444,0.999557,1,0.142219,0.787879,0,1.166667,0,0,0,0,0,0,0.333333,0.285714,1,0.07,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.714286,0.35,0.809311,0.811912,B
0.066,0.008107,0.943005,0.90411,0.087217,0.881932,0.030303,0.984375,0,0,0,0,0,0,0.09375,0.174603,1,0.66,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.886439,0.816268,B
0.014,0.022187,0.977813,1,0.015338,0.263158,0,1.071429,0,0,0,0,0,0,0,0.066667,1,0.14,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8,0.15,0.444474,0.503594,B
0.072,0.009011,0.0796,0.176471,0.121475,0.736264,0.069444,0.765625,0.171875,0,0,0,0,0.015625,0.015625,0.142857,1,0.72,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.75,0.1,0.825342,0.692132,B
0.052,0.022887,0.884683,0.652174,0.409739,0.388235,0.019231,1,0,0,0,0.022222,0,0,0,0.066667,1,0.52,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.1,0.534174,0.480119,B
0.003,0.000767,0.166411,0.404494,0.055452,0.981013,0,1.5,0,0,0,0,0,0,0.5,0,1,0.03,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.636364,0.2,0.959322,0.958179,B
0.017,0.001077,0.97928,0.903846,0.142219,0.874074,0.176471,0.857143,0,0,0,0,0,0,0.071429,0.333333,0,0.17,0.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.777897,0.8213,B
0.007,0.000932,0.98255,0.841584,0.137529,0.893939,0,1.142857,0,0,0,0,0,0,0.142857,0.25,1,0.07,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.588235,0.4,0.640725,0.757761,B
0.027,0.001711,0.362248,0.528846,0.142219,0.181818,0.111111,0.6,0.32,0,0,0,0,0.04,0,0.066667,1,0.27,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.455586,0.380954,B
0.004,0.000326,0.97342,0.858268,0.199733,0.928571,0,1.25,0,0,0,0,0,0,0.25,0.2,1,0.04,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.910134,0.891668,B
0.015,0.001354,0.418781,0.420815,0.078185,0.933628,0,1.071429,0,0,0,0,0,0,0.071429,0.133333,1,0.15,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.636364,0.2,0.620897,0.587301,B
0.007,0.000149,0.226624,0.206544,0.372639,0.416667,0,1.142857,0,0,0,0,0,0,0,0.125,1,0.07,0.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0.05,0.490741,0.360563,B
0.008,0.002608,0.80763,0.462366,0.05453,0.804878,0,1.142857,0,0,0,0,0,0,0.142857,0.25,1,0.08,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.733444,0.739436,B
0.018,0.002128,0.415297,0.006711,0.221753,0.735294,0.055556,1,0,0,0,0,0,0,0.0625,0.125,1,0.18,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.683874,0.751386,B
0.011,0.000235,0.982008,0.848671,0.372639,0.894231,0,1.1,0,0,0,0,0,0,0.1,0.181818,1,0.11,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.87864,0.877259,B
0.004,0.000867,0.948851,0.648649,0.12911,0.980583,0,1.333333,0,0,0,0,0,0,0.333333,0.25,1,0.04,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.692308,0.05,0.900031,0.867723,B
0.007,0.000703,0.888554,0.693694,0.068524,0.933333,0,1.142857,0,0,0,0,0,0,0.142857,0.125,1,0.07,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.711756,0.664204,B
0.037,0.007173,0.809035,0.411765,0.083775,0.725926,0.054054,0.78125,0.1875,0,0,0,0,0.03125,0.03125,0.2,1,0.37,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.685844,0.666876,B
0.012,0.004896,0.764994,0.506849,0.075179,0.848101,0.333333,0.545455,0.181818,0,0,0,0,0,0.090909,0.333333,0,0.12,0.1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.4,0.1,0.818893,0.818739,B
0.014,0.002105,0.958196,0.914894,0.139536,0.886179,0,1.076923,0,0,0,0,0,0,0.461539,0.142857,1,0.14,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.633803,0.3,0.809825,0.639498,B
0.017,0.001312,0.704021,0.44086,0.295,0.190476,0.117647,0.941177,0,0,0,0,0,0,0,0.0625,1,0.17,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.1,0.238095,0.24926,T
0.012,0.001351,0.615082,0.348315,0.204927,0.828571,0,1.083333,0,0,0,0,0,0,0.083333,0.153846,1,0.12,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.830572,0.833055,B
0.032,0.01219,0.539048,0.342857,0.04097,0.875486,0,1.033333,0,0,0,0,0,0,0.033333,0.064516,1,0.32,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.879109,0.883913,B
0.058,0.028238,0.501461,0.583333,0.121531,0.666667,0.068966,0.941177,0,0,0,0,0,0,0.039216,0.083333,0,0.58,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.739786,0.693871,B
0.021,0.002483,0.505024,0.369128,0.221753,0.671875,0.047619,1,0,0,0,0,0,0,0.055556,0.166667,1,0.21,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333,0,0.735583,0.752944,B
0.023,0.000491,0.968604,0.775051,0.372639,0.843537,0,1.045455,0,0,0,0,0,0,0.045455,0.086957,1,0.23,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.714286,0.05,0.832605,0.818205,B
0.011,0.000697,0.916551,0.692308,0.142219,0.666667,0.090909,0.888889,0.111111,0,0,0,0,0,0,0.125,1,0.11,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.592014,0.485033,B
0.009,0.000192,0.328133,0.149284,0.372639,0.357143,0,1.111111,0,0,0,0,0,0,0,0,1,0.09,0.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.333333,0.1,0.432881,0.465467,B
0.132,0.01985,0.98015,0.957447,0.139536,0.768014,0.007576,0.90991,0,0,0,0,0,0,0.099099,0,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.15,0.807402,0.638044,B
0.033,0.00413,0.823404,0.705882,0.121475,0.547945,0.030303,1,0,0,0,0,0,0,0,0.033333,1,0.33,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.619048,0.3,0.498186,0.607478,T
0.022,0.000721,0.956604,0.932161,0.124909,0.937677,0,0.823529,0.235294,0,0,0,0,0,0.117647,0.142857,1,0.22,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.444444,0.1,1.253025,1.127689,B
0.015,0.004779,0.664543,0.173554,0.067225,0.923858,0,1.076923,0,0,0,0,0,0,0.076923,0.142857,1,0.15,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.666667,0.1,0.915187,0.922851,B
0.016,0.002227,0.756159,0.468208,0.115091,0.802469,0.0625,1,0,0,0,0,0,0,0.125,0.125,1,0.16,0.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.545455,0.15,0.818917,0.820068,B
0.005,0.000666,0.766862,0.821918,0.098481,0.9,0,1.2,0,0,0,0,0,0,0.2,0.166667,1,0.05,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.838889,0.782256,B
0.007,0.001789,0.691973,0.337079,0.055452,0.416667,0,1.142857,0,0,0,0,0,0,0,0.125,1,0.07,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.555556,0.666667,B
0.021,0.003289,0.429355,0.18792,0.059297,0.716216,0,1.047619,0,0,0,0,0,0,0.047619,0.045455,1,0.21,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.555556,0.15,0.728943,0.729519,B
0.935,0.103042,0.446,0.2,0.357174,0.113744,0.028877,0.941542,0.026119,0,0,0,0,0.001244,0,0.060766,0,1,0.4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.112676,0.233281,T
0.001,0.000104,0.958269,0.757576,0.325327,0.8,0,0,1,0,0,0,0,0,0,0,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.8,0.8,B
0.005,0.000408,0.977742,0.826772,0.199733,0.5,0,1.2,0,0,0,0,0,0,0,0.166667,1,0.05,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4,0.15,0.666071,0.723279,B
0.089,0.033496,0.334212,0.219512,0.085357,0.80819,0.05618,0.946667,0,0,0,0,0,0,0.013333,0.056338,0,0.89,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.454546,0.15,0.857356,0.852729,B
0.018,0.002094,0.519544,0.523256,0.111294,0.94,0.166667,0.733333,0.133333,0,0,0,0,0,0.066667,0.272727,1,0.18,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7,0.1,0.536583,0.467571,T
0.052,0.017681,0.948997,0.833333,0.423166,0.087719,0.038462,0.891304,0.086957,0,0,0,0,0.021739,0,0.097561,1,0.52,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8,0.25,0.140351,0.154384,T
0.036,0.00118,0.182432,0.29397,0.124909,0.612903,0.083333,0.833333,0.1,0,0,0,0,0,0,0.04,1,0.36,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.705081,0.624194,T
0.064,0.002018,0.219171,0.049774,0.455538,0.085714,0.109375,0.868852,0.032787,0,0,0,0,0,0,0.150943,1,0.64,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0.05,0.205977,0.194041,B
0.004,0.000253,0.928653,0.759615,0.142219,0.994211,0,1.333333,0,0,0,0,0,0,0.666667,0.25,1,0.04,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.571429,0.05,0.989389,0.989596,B
0.015,0.00032,0.776471,0.676892,0.372639,0.952532,0.066667,1,0,0,0,0,0,0,0.066667,0.133333,1,0.15,0.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.615385,0.3,0.343107,0.585291,T
0.01,0.001182,0.440832,0.127517,0.221753,0.830509,0,1.1,0,0,0,0,0,0,0.1,0.090909,1,0.1,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.834412,0.848706,B
0.035,0.001147,0.626844,0.432161,0.124909,0.619565,0.228571,0.774194,0,0,0,0,0,0,0,0.041667,0,0.35,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.565127,0.492789,T
0.133,0.02682,0.97076,0.95,0.067652,0.778702,0.052632,0.842593,0.074074,0,0,0,0,0.009259,0.037037,0.21978,0,1,0.1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.505882,0.3,0.736544,0.541927,B
0.011,0.001466,0.455212,0.287671,0.098481,0.352941,0.090909,1,0,0,0,0,0,0,0,0.2,1,0.11,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.394469,0.423238,B
0.044,0.012178,0.911985,0.84,0.250816,0.371429,0,1.025641,0,0,0,0,0,0,0,0.075,1,0.44,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.241951,0.434108,T
0.001,0.000238,0.232763,0.396552,0.078333,0.988372,0,0,1,0,0,0,0,0,1,0,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.862791,0.837674,B
1,0.024703,0.742101,0.705882,0.688759,0.194379,0.054264,0.911136,0.026997,0,0,0,0,0.00225,0,0.081481,0,1,0.4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.931035,0.1,0.33752,0.407058,T
0.016,0.000524,0.307768,0.138191,0.124909,0.849057,0.125,0.928571,0,0,0,0.071429,0,0,0,0.076923,1,0.16,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.660797,0.659577,T
0.022,0.004192,0.661585,0.518248,0.078518,0.882353,0.227273,0.263158,0.526316,0,0,0,0,0,0,0.2,1,0.22,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.533333,0.3,0.409088,0.558631,B
0.041,0.005462,0.134541,0.148515,0.137529,0.687023,0.04878,0.972222,0,0,0,0,0,0,0.027778,0.171429,1,0.41,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.692721,0.686073,B
0.003,0.00034,0.795282,0.693694,0.076525,0.666667,0,1.333333,0,0,0,0,0,0,0,0.25,1,0.03,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.579617,0.562692,B
0.035,0.001147,0.807965,0.603015,0.124909,0.619565,0.085714,0.931035,0,0,0,0,0,0,0,0.074074,0,0.35,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.61323,0.606519,T
0.019,0.00331,0.495733,0.065327,0.12121,0.857143,0,1.058824,0,0,0,0,0,0,0.058824,0.166667,1,0.19,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.917816,0.923262,B
0.007,0.000794,0.944312,0.972973,0.076525,0.416667,0,1.142857,0,0,0,0,0,0,0,0.125,1,0.07,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6,0.2,0.730762,0.783612,B
0.012,0.000256,0.93486,0.754601,0.372639,0.96129,0,1.083333,0,0,0,0,0,0,0.083333,0.076923,1,0.12,0.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,0.05,0.420216,0.297633,T
0.005,0.001612,0.953256,0.958333,0.145668,0.5,0,1.2,0,0,0,0,0,0,0.2,0.166667,1,0.05,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.692308,0.55,0.497681,0.599345,B
0.009,0.002742,0.957038,0.811966,0.073967,0.952632,0,1.111111,0,0,0,0,0,0,0.111111,0.2,1,0.09,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.571429,0.05,0.962761,0.965955,B
0.161,0.034894,0.010186,0.108108,0.12911,0.542614,0.043478,0.956522,0,0,0,0,0,0,0.007246,0.090909,0,0.53,0.3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.645161,0.4,0.71264,0.58343,B
0.005,0.000875,0.432045,0.114286,0.126125,0.5,0,1.2,0,0,0,0,0,0,0.2,0.166667,1,0.05,0.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.714286,0.05,0.731796,0.563138,B
0.015,0.000492,0.102163,0.213568,0.124909,0.791667,0.133333,0.928571,0,0,0,0,0,0,0,0.076923,1,0.15,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.577755,0.606151,T
0.038,0.0185,0.171373,0.208333,0.121531,0.75,0.078947,0.941177,0,0,0,0,0,0,0.058824,0.125,1,0.38,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.583333,0.1,0.659722,0.604738,B
0.006,0.000128,0.984163,0.92229,0.372639,0.910448,0,1.166667,0,0,0,0,0,0,0.166667,0.142857,1,0.06,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.891877,0.867594,B
0.019,0.001204,0.747497,0.346154,0.142219,0.939103,0,1.0625,0,0,0,0,0,0,0.0625,0.058824,1,0.19,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7,0.1,0.553676,0.553532,T
0.04,0.008066,0.28655,0.275,0.067652,0.783784,0.125,0.515152,0.363636,0,0,0,0,0.030303,0.030303,0.176471,1,0.4,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.583333,0.2,0.640409,0.643726,B
0.445,0.066171,0.303048,0.5,0.559205,0.008909,0.01573,0.984615,0,0,0,0,0,0,0,0.057292,0,1,0.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.144204,0.092555,T
0.009,0.002301,0.529908,0.505618,0.055452,0.948864,0,1.125,0,0,0,0,0,0,0.125,0.111111,1,0.09,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.636364,0.2,0.732118,0.825553,B
0.711,0.059299,0.065304,0.266667,0.391204,0.037889,0.088608,0.823625,0.074434,0,0,0,0,0.001618,0,0.092338,0,1,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75,0.05,0.089691,0.078714,T
0.003,0.00034,0.219122,0.261261,0.076525,0.666667,0,1.333333,0,0,0,0,0,0,0,0.25,1,0.03,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.524837,0.516597,B
0.009,0.001111,0.009257,0.026316,0.558797,0.4,0,0.888889,0.222222,0,0,0,0,0,0,0,1,0.09,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.666667,0.2,0.234926,0.217997,B
0.005,0.001752,0.795025,0.043478,0.082915,0.5,0,1.2,0,0,0,0,0,0,0,0,1,0.05,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.452381,0.433766,B
0.015,0.001987,0.751656,0.368421,0.143307,0.920635,0.133333,0.9,0,0,0,0,0,0,0.1,0.333333,1,0.15,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.782715,0.817663,B
0.038,0.001245,0.12527,0.231156,0.124909,0.6,0.052632,0.967742,0,0,0,0,0,0,0,0.033333,1,0.38,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.620192,0.586516,T
0.086,0.010167,0.007684,0.610738,0.221753,0.815846,0.05814,0.824324,0.121622,0,0,0,0,0.013514,0.027027,0.065574,1,0.86,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.538462,0.15,0.818747,0.797381,B
0.013,0.002264,0.488417,0.045226,0.12121,0.892562,0,1.083333,0,0,0,0,0,0,0.083333,0.153846,1,0.13,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.935369,0.919806,B
0.018,0.002505,0.93737,0.919075,0.115091,0.217391,0.055556,1,0,0,0,0,0,0,0.0625,0.125,0,0.18,0.1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.625,0.15,0.506585,0.64294,B
0.665,0.078615,0.766284,0.785235,0.221753,0.068627,0.018045,0.981002,0,0,0,0,0,0,0,0.052817,0,1,0.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.666667,0.05,0.522876,0.343909,T
0.016,0.001608,0.342177,0.297297,0.068524,0.908571,0.0625,1,0,0,0,0,0,0,0,0.125,1,0.16,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0.05,0.873298,0.871145,B
0.345,0.026627,0.640889,0.322581,0.295,0.1375,0.031884,0.909091,0.057239,0,0,0,0,0,0,0.088889,0,0.57,0.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.1,0.138109,0.105253,T
0.016,0.002506,0.704261,0.583893,0.059297,0.746032,0,1.0625,0,0,0,0,0,0,0.0625,0.058824,1,0.16,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.555556,0.15,0.72966,0.721886,B
0.014,0.002193,0.901316,0.845638,0.059297,0.762712,0,1.076923,0,0,0,0,0,0,0.076923,0.142857,1,0.14,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.555556,0.15,0.747911,0.765728,B
0.459,0.009797,0.563635,0.022495,0.372639,0.103516,0.013072,0.987406,0,0,0,0,0,0,0.002519,0.112245,0,1,0.3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.333333,0,0.643782,0.551791,T
0.016,0.00182,0.465362,0.690059,0.061058,0.951952,0,1.066667,0,0,0,0,0,0,0.066667,0.0625,1,0.16,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.555556,0.1,0.945767,0.957106,B
0.013,0.002309,0.379929,0.333333,0.110967,0.872549,0.153846,0.363636,0.545455,0,0,0,0,0.090909,0.090909,0.25,1,0.13,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.875033,0.869795,B
0.005,0.003526,0.215092,0.484375,0.118493,0.5,0.2,0,1,0,0,0,0,0.2,0,0,1,0.05,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.642857,0.567533,B
0.04,0.027992,0.146256,0.275862,0.106825,0.333333,0.075,0.942857,0,0,0,0,0,0,0,0.090909,0,0.4,0.1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.333333,0.05,0.379001,0.428516,T
0.017,0.005543,0.432344,0.032258,0.05453,0.828283,0,1.066667,0,0,0,0,0,0,0.066667,0.1875,1,0.17,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.555556,0.25,0.588167,0.664098,B
0.034,0.002955,0.046766,0.767442,0.23703,0.170732,0.088235,0.935484,0,0,0,0,0,0,0,0,1,0.34,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.211416,0.27218,T
